"p.products_id";"products_quantity";"products_model";"products_price";"products_status";"products_ordered";"products_name";"products_description";"products_viewed";"m.manufacturers_name as marque";"p.gender as Gender";"p.gamme";"p.item_size";"p.type as Type";"products_image";"pd.products_id";"EAN";"frais_port"
"3496121";"19";"1631831";"47.71";"1";"0";"EMPORIO ARMANI DIAMONDS de Giorgio Armani 1631831";"Eau de Toilette spray 30 ml";"0";"Giorgio Armani";"Hommes";"EMPORIO ARMANI DIAMONDS";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/163183.jpg";"http://www.parfumreduc.com/product_info.php?products_id=349612";"1631831";"14"
"349611";"50";"155420";"84.34";"1";"0";"EMPORIO ARMANI DIAMONDS de Giorgio Armani 155420";"Eau de Parfum Vaporisateur 100 ml";"0";"Giorgio Armani";"Femmes";"EMPORIO ARMANI DIAMONDS";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/155420.jpg";"http://www.parfumreduc.com/product_info.php?products_id=349611";"155420";"14"
"3496111";"50";"1554201";"84.34";"1";"0";"EMPORIO ARMANI DIAMONDS de Giorgio Armani 1554201";"Eau de Parfum spray 100 ml";"0";"Giorgio Armani";"Femmes";"EMPORIO ARMANI DIAMONDS";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/155420.jpg";"http://www.parfumreduc.com/product_info.php?products_id=349611";"1554201";"14"
"349610";"37";"155419";"64.95";"1";"0";"EMPORIO ARMANI DIAMONDS de Giorgio Armani 155419";"Eau de Parfum Vaporisateur 50 ml";"0";"Giorgio Armani";"Femmes";"EMPORIO ARMANI DIAMONDS";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/155419.jpg";"http://www.parfumreduc.com/product_info.php?products_id=349610";"155419";"14"
"3496101";"37";"1554191";"64.95";"1";"0";"EMPORIO ARMANI DIAMONDS de Giorgio Armani 1554191";"Eau de Parfum spray 50 ml";"0";"Giorgio Armani";"Femmes";"EMPORIO ARMANI DIAMONDS";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/155419.jpg";"http://www.parfumreduc.com/product_info.php?products_id=349610";"1554191";"14"
"276794";"31";"188612";"85.42";"1";"0";"ARMANI ATTITUDE EXTREME de Giorgio Armani 188612";"Eau de Toilette Vaporisateur 75 ml";"39";"Giorgio Armani";"Hommes";"ARMANI ATTITUDE EXTREME";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/188612.jpg";"http://www.parfumreduc.com/product_info.php?products_id=276794";"188612";"14"
"2767941";"31";"1886121";"85.42";"1";"0";"ARMANI ATTITUDE EXTREME de Giorgio Armani 1886121";"Eau de Toilette spray 75 ml";"39";"Giorgio Armani";"Hommes";"ARMANI ATTITUDE EXTREME";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/188612.jpg";"http://www.parfumreduc.com/product_info.php?products_id=276794";"1886121";"14"
"284389";"27";"207913";"58.49";"1";"0";"IDOLE D'ARMANI de Giorgio Armani 207913";"Eau de Toilette Vaporisateur 75 ml";"12";"Giorgio Armani";"Femmes";"IDOLE D'ARMANI";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207913.jpg";"http://www.parfumreduc.com/product_info.php?products_id=284389";"207913";"14"
"2843891";"27";"2079131";"58.49";"1";"0";"IDOLE D'ARMANI de Giorgio Armani 2079131";"Eau de Toilette spray 75 ml";"12";"Giorgio Armani";"Femmes";"IDOLE D'ARMANI";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207913.jpg";"http://www.parfumreduc.com/product_info.php?products_id=284389";"2079131";"14"
"285877";"4";"140459";"50.45";"1";"0";"EMPORIO ARMANI NIGHT de Giorgio Armani 140459";"Eau de Toilette Vaporisateur 30 ml";"5";"Giorgio Armani";"Hommes";"EMPORIO ARMANI NIGHT";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/EMPORIO_ARMANI_NIGHT_M.JPG";"http://www.parfumreduc.com/product_info.php?products_id=285877";"140459";"14"
"2858771";"4";"1404591";"50.45";"1";"0";"EMPORIO ARMANI NIGHT de Giorgio Armani 1404591";"Eau de Toilette spray 30 ml";"5";"Giorgio Armani";"Hommes";"EMPORIO ARMANI NIGHT";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/EMPORIO_ARMANI_NIGHT_M.JPG";"http://www.parfumreduc.com/product_info.php?products_id=285877";"1404591";"14"
"286221";"50";"218226";"98.35";"1";"0";"ARMANI CODE SPORT de Giorgio Armani 218226";"Eau de Toilette Vaporisateur 125 ml";"9";"Giorgio Armani";"Hommes";"ARMANI CODE SPORT";"125 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/218226.jpg";"http://www.parfumreduc.com/product_info.php?products_id=286221";"218226";"14"
"2862211";"50";"2182261";"98.35";"1";"0";"ARMANI CODE SPORT de Giorgio Armani 2182261";"Eau de Toilette spray 125 ml";"9";"Giorgio Armani";"Hommes";"ARMANI CODE SPORT";"125 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/218226.jpg";"http://www.parfumreduc.com/product_info.php?products_id=286221";"2182261";"14"
"348072";"50";"210666";"73.57";"1";"0";"ARMANI CODE SPORT de Giorgio Armani 210666";"Eau de Toilette Vaporisateur 50 ml";"0";"Giorgio Armani";"Hommes";"ARMANI CODE SPORT";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/210666.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348072";"210666";"14"
"3480721";"50";"2106661";"73.57";"1";"0";"ARMANI CODE SPORT de Giorgio Armani 2106661";"Eau de Toilette spray 50 ml";"0";"Giorgio Armani";"Hommes";"ARMANI CODE SPORT";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/210666.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348072";"2106661";"14"
"348073";"50";"210667";"83.26";"1";"0";"ARMANI CODE SPORT de Giorgio Armani 210667";"Eau de Toilette Vaporisateur 75 ml";"0";"Giorgio Armani";"Hommes";"ARMANI CODE SPORT";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/210667.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348073";"210667";"14"
"3480731";"50";"2106671";"83.26";"1";"0";"ARMANI CODE SPORT de Giorgio Armani 2106671";"Eau de Toilette spray 75 ml";"0";"Giorgio Armani";"Hommes";"ARMANI CODE SPORT";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/210667.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348073";"2106671";"14"
"348074";"50";"141815";"78.95";"1";"0";"ARMANI CODE de Giorgio Armani 141815";"Eau de Parfum Vaporisateur 50 ml";"0";"Giorgio Armani";"Femmes";"ARMANI CODE";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/141815.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348074";"141815";"14"
"3480741";"50";"1418151";"78.95";"1";"0";"ARMANI CODE de Giorgio Armani 1418151";"Eau de Parfum spray 50 ml";"0";"Giorgio Armani";"Femmes";"ARMANI CODE";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/141815.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348074";"1418151";"14"
"348075";"50";"141816";"92.96";"1";"0";"ARMANI CODE de Giorgio Armani 141816";"Eau de Parfum Vaporisateur 75 ml";"0";"Giorgio Armani";"Femmes";"ARMANI CODE";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/141816.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348075";"141816";"14"
"3480751";"50";"1418161";"92.96";"1";"0";"ARMANI CODE de Giorgio Armani 1418161";"Eau de Parfum spray 75 ml";"0";"Giorgio Armani";"Femmes";"ARMANI CODE";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/141816.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348075";"1418161";"14"
"348076";"50";"139239";"73.57";"1";"0";"ARMANI CODE de Giorgio Armani 139239";"Eau de Toilette Vaporisateur 50 ml";"0";"Giorgio Armani";"Hommes";"ARMANI CODE";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/139239.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348076";"139239";"14"
"3480761";"50";"1392391";"73.57";"1";"0";"ARMANI CODE de Giorgio Armani 1392391";"Eau de Toilette spray 50 ml";"0";"Giorgio Armani";"Hommes";"ARMANI CODE";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/139239.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348076";"1392391";"14"
"348078";"50";"158405";"85.42";"1";"0";"ARMANI CODE de Giorgio Armani 158405";"Eau de Toilette Vaporisateur 75 ml";"0";"Giorgio Armani";"Femmes";"ARMANI CODE";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/158405.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348078";"158405";"14"
"3480781";"50";"1584051";"85.42";"1";"0";"ARMANI CODE de Giorgio Armani 1584051";"Eau de Toilette spray 75 ml";"0";"Giorgio Armani";"Femmes";"ARMANI CODE";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/158405.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348078";"1584051";"14"
"348079";"50";"139105";"86.5";"1";"0";"ARMANI CODE de Giorgio Armani 139105";"Eau de Toilette Vaporisateur 75 ml";"0";"Giorgio Armani";"Hommes";"ARMANI CODE";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/139105.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348079";"139105";"14"
"3480791";"50";"1391051";"86.5";"1";"0";"ARMANI CODE de Giorgio Armani 1391051";"Eau de Toilette spray 75 ml";"0";"Giorgio Armani";"Hommes";"ARMANI CODE";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/139105.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348079";"1391051";"14"
"348080";"29";"149315";"112.35";"1";"0";"ARMANI CODE de Giorgio Armani 149315";"Eau de Toilette Vaporisateur 125 ml";"1";"Giorgio Armani";"Hommes";"ARMANI CODE";"125 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/149315.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348080";"149315";"14"
"3480801";"29";"1493151";"112.35";"1";"0";"ARMANI CODE de Giorgio Armani 1493151";"Eau de Toilette spray 125 ml";"1";"Giorgio Armani";"Hommes";"ARMANI CODE";"125 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/149315.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348080";"1493151";"14"
"348081";"50";"140853";"76.8";"1";"0";"ARMANI MANIA de Giorgio Armani 140853";"Eau de Parfum Vaporisateur 50 ml ( Boite blanche )";"0";"Giorgio Armani";"Femmes";"ARMANI MANIA";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/140853.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348081";"140853";"14"
"3480811";"50";"1408531";"76.8";"1";"0";"ARMANI MANIA de Giorgio Armani 1408531";"Eau de Parfum spray 50 ml ( Boite blanche )";"0";"Giorgio Armani";"Femmes";"ARMANI MANIA";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/140853.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348081";"1408531";"14"
"348082";"50";"140091";"92.96";"1";"0";"ARMANI MANIA de Giorgio Armani 140091";"Eau de Parfum Vaporisateur 75 ml ( Boite blanche )";"0";"Giorgio Armani";"Femmes";"ARMANI MANIA";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/140091.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348082";"140091";"14"
"3480821";"50";"1400911";"92.96";"1";"0";"ARMANI MANIA de Giorgio Armani 1400911";"Eau de Parfum spray 75 ml ( Boite blanche )";"0";"Giorgio Armani";"Femmes";"ARMANI MANIA";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/140091.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348082";"1400911";"14"
"348085";"50";"126512";"63.87";"1";"0";"ARMANI de Giorgio Armani 126512";"Eau de Toilette Vaporisateur 50 ml";"0";"Giorgio Armani";"Hommes";"ARMANI";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/126512.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348085";"126512";"14"
"3480851";"50";"1265121";"63.87";"1";"0";"ARMANI de Giorgio Armani 1265121";"Eau de Toilette spray 50 ml";"0";"Giorgio Armani";"Hommes";"ARMANI";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/126512.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348085";"1265121";"14"
"348086";"50";"121560";"83.26";"1";"0";"ARMANI de Giorgio Armani 121560";"Eau de Toilette Vaporisateur 100 ml";"0";"Giorgio Armani";"Hommes";"ARMANI";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/121560.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348086";"121560";"14"
"3480861";"50";"1215601";"83.26";"1";"0";"ARMANI de Giorgio Armani 1215601";"Eau de Toilette spray 100 ml";"0";"Giorgio Armani";"Hommes";"ARMANI";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/121560.jpg";"http://www.parfumreduc.com/product_info.php?products_id=348086";"1215601";"14"
"347767";"50";"123424";"69.26";"1";"0";"ACQUA DI GIO de Giorgio Armani 123424";"Eau de Toilette Vaporisateur 50 ml";"1";"Giorgio Armani";"Femmes";"ACQUA DI GIO";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/123424.jpg";"http://www.parfumreduc.com/product_info.php?products_id=347767";"123424";"14"
"3477671";"50";"1234241";"69.26";"1";"0";"ACQUA DI GIO de Giorgio Armani 1234241";"Eau de Toilette spray 50 ml";"1";"Giorgio Armani";"Femmes";"ACQUA DI GIO";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/123424.jpg";"http://www.parfumreduc.com/product_info.php?products_id=347767";"1234241";"14"
"347768";"50";"126426";"71.41";"1";"0";"ACQUA DI GIO de Giorgio Armani 126426";"Eau de Toilette Vaporisateur 50 ml";"2";"Giorgio Armani";"Hommes";"ACQUA DI GIO";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/126426.jpg";"http://www.parfumreduc.com/product_info.php?products_id=347768";"126426";"14"
"3477681";"50";"1264261";"71.41";"1";"0";"ACQUA DI GIO de Giorgio Armani 1264261";"Eau de Toilette spray 50 ml";"2";"Giorgio Armani";"Hommes";"ACQUA DI GIO";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/126426.jpg";"http://www.parfumreduc.com/product_info.php?products_id=347768";"1264261";"14"
